"team_api_id","team_fifa_api_id","team_long_name","team_short_name","id","date","buildupplayspeed","buildupplayspeedclass","buildupplaydribbling","buildupplaydribblingclass","buildupplaypassing","buildupplaypassingclass","buildupplaypositioningclass","chancecreationpassing","chancecreationpassingclass","chancecreationcrossing","chancecreationcrossingclass","chancecreationshooting","chancecreationshootingclass","chancecreationpositioningclass","defencepressure","defencepressureclass","defenceaggression","defenceaggressionclass","defenceteamwidth","defenceteamwidthclass","defencedefenderlineclass"
9803,1902,"Roda JC Kerkrade","ROD",1100,"2012-02-22 00:00:00",55,"Balanced",NULL,"Little",52,"Mixed","Organised",62,"Normal",43,"Normal",54,"Normal","Organised",47,"Medium",44,"Press",50,"Normal","Cover"
9803,1902,"Roda JC Kerkrade","ROD",1101,"2013-09-20 00:00:00",42,"Balanced",NULL,"Little",44,"Mixed","Organised",49,"Normal",40,"Normal",38,"Normal","Organised",47,"Medium",44,"Press",55,"Normal","Cover"
9803,1902,"Roda JC Kerkrade","ROD",1102,"2014-09-19 00:00:00",43,"Balanced",46,"Normal",44,"Mixed","Organised",59,"Normal",45,"Normal",42,"Normal","Organised",39,"Medium",37,"Press",42,"Normal","Cover"
9999,546,"KSV Roeselare","ROS",1103,"2010-02-22 00:00:00",65,"Balanced",NULL,"Little",60,"Mixed","Organised",50,"Normal",35,"Normal",40,"Normal","Organised",65,"Medium",70,"Double",70,"Wide","Cover"
8686,52,"Roma","ROM",1104,"2010-02-22 00:00:00",70,"Fast",NULL,"Little",30,"Short","Free Form",60,"Normal",60,"Normal",70,"Lots","Free Form",55,"Medium",30,"Contain",70,"Wide","Offside Trap"
8686,52,"Roma","ROM",1105,"2011-02-22 00:00:00",64,"Balanced",NULL,"Little",30,"Short","Organised",67,"Risky",50,"Normal",65,"Normal","Free Form",46,"Medium",47,"Press",50,"Normal","Offside Trap"
8686,52,"Roma","ROM",1106,"2012-02-22 00:00:00",60,"Balanced",NULL,"Little",40,"Mixed","Free Form",65,"Normal",35,"Normal",50,"Normal","Free Form",35,"Medium",45,"Press",50,"Normal","Offside Trap"
8686,52,"Roma","ROM",1107,"2013-09-20 00:00:00",53,"Balanced",NULL,"Little",55,"Mixed","Organised",77,"Risky",75,"Lots",56,"Normal","Free Form",49,"Medium",47,"Press",53,"Normal","Offside Trap"
8686,52,"Roma","ROM",1108,"2014-09-19 00:00:00",67,"Fast",48,"Normal",38,"Mixed","Organised",73,"Risky",64,"Normal",56,"Normal","Free Form",36,"Medium",57,"Press",34,"Normal","Cover"
8686,52,"Roma","ROM",1109,"2015-09-10 00:00:00",68,"Fast",27,"Little",47,"Mixed","Organised",71,"Risky",54,"Normal",66,"Normal","Free Form",36,"Medium",57,"Press",48,"Normal","Cover"
8649,631,"Ross County FC","ROS",1110,"2013-09-20 00:00:00",35,"Balanced",NULL,"Little",62,"Mixed","Organised",50,"Normal",36,"Normal",50,"Normal","Organised",40,"Medium",56,"Press",47,"Normal","Cover"
8649,631,"Ross County FC","ROS",1111,"2014-09-19 00:00:00",34,"Balanced",50,"Normal",34,"Mixed","Organised",44,"Normal",38,"Normal",38,"Normal","Organised",39,"Medium",51,"Press",44,"Normal","Cover"
8649,631,"Ross County FC","ROS",1112,"2015-09-10 00:00:00",45,"Balanced",48,"Normal",60,"Mixed","Organised",46,"Normal",49,"Normal",58,"Normal","Organised",36,"Medium",53,"Press",34,"Normal","Cover"
1601,874,"Ruch Chorzów","CHO",1113,"2010-02-22 00:00:00",30,"Slow",NULL,"Little",40,"Mixed","Organised",50,"Normal",35,"Normal",70,"Lots","Organised",65,"Medium",60,"Press",50,"Normal","Cover"
1601,874,"Ruch Chorzów","CHO",1114,"2011-02-22 00:00:00",48,"Balanced",NULL,"Little",51,"Mixed","Organised",68,"Risky",67,"Lots",51,"Normal","Organised",46,"Medium",48,"Press",50,"Normal","Cover"
1601,874,"Ruch Chorzów","CHO",1115,"2012-02-22 00:00:00",53,"Balanced",NULL,"Little",55,"Mixed","Organised",44,"Normal",65,"Normal",50,"Normal","Organised",43,"Medium",44,"Press",49,"Normal","Cover"
1601,874,"Ruch Chorzów","CHO",1116,"2013-09-20 00:00:00",53,"Balanced",NULL,"Little",55,"Mixed","Organised",44,"Normal",65,"Normal",50,"Normal","Organised",43,"Medium",44,"Press",49,"Normal","Cover"
1601,874,"Ruch Chorzów","CHO",1117,"2014-09-19 00:00:00",53,"Balanced",48,"Normal",38,"Mixed","Organised",66,"Normal",65,"Normal",50,"Normal","Organised",43,"Medium",44,"Press",49,"Normal","Cover"
1601,874,"Ruch Chorzów","CHO",1118,"2015-09-10 00:00:00",47,"Balanced",48,"Normal",38,"Mixed","Organised",61,"Normal",65,"Normal",50,"Normal","Organised",43,"Medium",44,"Press",49,"Normal","Cover"
9853,1819,"AS Saint-Étienne","ETI",1119,"2010-02-22 00:00:00",65,"Balanced",NULL,"Little",65,"Mixed","Organised",55,"Normal",60,"Normal",60,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Offside Trap"
9869,459,"Real Sporting de Gijón","SPG",1200,"2011-02-22 00:00:00",68,"Fast",NULL,"Little",53,"Mixed","Organised",67,"Risky",51,"Normal",65,"Normal","Organised",58,"Medium",51,"Press",55,"Normal","Cover"
9853,1819,"AS Saint-Étienne","ETI",1120,"2011-02-22 00:00:00",65,"Balanced",NULL,"Little",35,"Mixed","Organised",35,"Normal",65,"Normal",65,"Normal","Organised",35,"Medium",45,"Press",65,"Normal","Cover"
9853,1819,"AS Saint-Étienne","ETI",1121,"2012-02-22 00:00:00",49,"Balanced",NULL,"Little",52,"Mixed","Organised",48,"Normal",52,"Normal",52,"Normal","Organised",35,"Medium",44,"Press",50,"Normal","Cover"
9853,1819,"AS Saint-Étienne","ETI",1122,"2013-09-20 00:00:00",49,"Balanced",NULL,"Little",52,"Mixed","Organised",48,"Normal",52,"Normal",52,"Normal","Organised",35,"Medium",44,"Press",50,"Normal","Cover"
9853,1819,"AS Saint-Étienne","ETI",1123,"2014-09-19 00:00:00",58,"Balanced",55,"Normal",52,"Mixed","Organised",48,"Normal",52,"Normal",52,"Normal","Organised",35,"Medium",44,"Press",50,"Normal","Cover"
9853,1819,"AS Saint-Étienne","ETI",1124,"2015-09-10 00:00:00",58,"Balanced",55,"Normal",52,"Mixed","Organised",48,"Normal",64,"Normal",52,"Normal","Organised",48,"Medium",51,"Press",49,"Normal","Cover"
9882,1837,"Sampdoria","SAM",1125,"2010-02-22 00:00:00",60,"Balanced",NULL,"Little",30,"Short","Organised",30,"Safe",30,"Little",65,"Normal","Free Form",50,"Medium",30,"Contain",55,"Normal","Offside Trap"
9882,1837,"Sampdoria","SAM",1126,"2011-02-22 00:00:00",50,"Balanced",NULL,"Little",65,"Mixed","Organised",65,"Normal",65,"Normal",50,"Normal","Organised",35,"Medium",45,"Press",55,"Normal","Cover"
9882,1837,"Sampdoria","SAM",1127,"2012-02-22 00:00:00",35,"Balanced",NULL,"Little",35,"Mixed","Organised",35,"Normal",65,"Normal",35,"Normal","Organised",45,"Medium",45,"Press",50,"Normal","Cover"
9882,1837,"Sampdoria","SAM",1128,"2013-09-20 00:00:00",36,"Balanced",NULL,"Little",38,"Mixed","Organised",49,"Normal",62,"Normal",33,"Little","Organised",50,"Medium",51,"Press",53,"Normal","Cover"
9882,1837,"Sampdoria","SAM",1129,"2014-09-19 00:00:00",36,"Balanced",56,"Normal",38,"Mixed","Organised",49,"Normal",52,"Normal",62,"Normal","Organised",54,"Medium",57,"Press",64,"Normal","Offside Trap"
9882,1837,"Sampdoria","SAM",1130,"2015-09-10 00:00:00",36,"Balanced",56,"Normal",38,"Mixed","Organised",49,"Normal",52,"Normal",29,"Little","Organised",50,"Medium",51,"Press",53,"Normal","Cover"
7943,111974,"Sassuolo","SAS",1131,"2010-02-22 00:00:00",30,"Slow",NULL,"Little",30,"Short","Organised",30,"Safe",30,"Little",60,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover"
7943,111974,"Sassuolo","SAS",1132,"2011-02-22 00:00:00",50,"Balanced",NULL,"Little",50,"Mixed","Organised",50,"Normal",61,"Normal",60,"Normal","Organised",45,"Medium",30,"Contain",30,"Narrow","Cover"
7943,111974,"Sassuolo","SAS",1133,"2012-02-22 00:00:00",50,"Balanced",NULL,"Little",50,"Mixed","Organised",50,"Normal",50,"Normal",50,"Normal","Organised",35,"Medium",45,"Press",50,"Normal","Cover"
7943,111974,"Sassuolo","SAS",1134,"2013-09-20 00:00:00",57,"Balanced",NULL,"Little",60,"Mixed","Organised",56,"Normal",63,"Normal",64,"Normal","Organised",38,"Medium",47,"Press",53,"Normal","Offside Trap"
7943,111974,"Sassuolo","SAS",1135,"2014-09-19 00:00:00",57,"Balanced",71,"Lots",60,"Mixed","Organised",66,"Normal",57,"Normal",63,"Normal","Organised",54,"Medium",47,"Press",36,"Normal","Offside Trap"
7943,111974,"Sassuolo","SAS",1136,"2015-09-10 00:00:00",57,"Balanced",65,"Normal",60,"Mixed","Organised",56,"Normal",57,"Normal",56,"Normal","Organised",38,"Medium",47,"Press",53,"Normal","Cover"
7794,58,"SC Bastia","BAS",1137,"2010-02-22 00:00:00",40,"Balanced",NULL,"Little",45,"Mixed","Organised",50,"Normal",35,"Normal",55,"Normal","Organised",70,"High",70,"Double",70,"Wide","Offside Trap"
7794,58,"SC Bastia","BAS",1138,"2012-02-22 00:00:00",50,"Balanced",NULL,"Little",50,"Mixed","Organised",50,"Normal",51,"Normal",49,"Normal","Organised",44,"Medium",45,"Press",50,"Normal","Cover"
7794,58,"SC Bastia","BAS",1139,"2013-09-20 00:00:00",50,"Balanced",NULL,"Little",50,"Mixed","Organised",50,"Normal",51,"Normal",49,"Normal","Organised",44,"Medium",45,"Press",50,"Normal","Cover"
7794,58,"SC Bastia","BAS",1140,"2014-09-19 00:00:00",67,"Fast",61,"Normal",43,"Mixed","Organised",56,"Normal",51,"Normal",49,"Normal","Organised",39,"Medium",47,"Press",48,"Normal","Cover"
7794,58,"SC Bastia","BAS",1141,"2015-09-10 00:00:00",61,"Balanced",61,"Normal",52,"Mixed","Organised",56,"Normal",51,"Normal",49,"Normal","Organised",44,"Medium",55,"Press",48,"Normal","Cover"
10228,1913,"SC Heerenveen","HEE",1142,"2010-02-22 00:00:00",35,"Balanced",NULL,"Little",30,"Short","Organised",45,"Normal",45,"Normal",60,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover"
10228,1913,"SC Heerenveen","HEE",1143,"2011-02-22 00:00:00",49,"Balanced",NULL,"Little",48,"Mixed","Free Form",52,"Normal",67,"Lots",52,"Normal","Organised",58,"Medium",60,"Press",65,"Normal","Cover"
10228,1913,"SC Heerenveen","HEE",1144,"2012-02-22 00:00:00",67,"Fast",NULL,"Little",53,"Mixed","Organised",48,"Normal",75,"Lots",39,"Normal","Organised",45,"Medium",44,"Press",48,"Normal","Cover"
10228,1913,"SC Heerenveen","HEE",1145,"2013-09-20 00:00:00",47,"Balanced",NULL,"Little",37,"Mixed","Organised",48,"Normal",52,"Normal",42,"Normal","Organised",46,"Medium",44,"Press",48,"Normal","Cover"
10228,1913,"SC Heerenveen","HEE",1146,"2014-09-19 00:00:00",53,"Balanced",48,"Normal",46,"Mixed","Organised",65,"Normal",43,"Normal",46,"Normal","Organised",46,"Medium",44,"Press",48,"Normal","Cover"
10228,1913,"SC Heerenveen","HEE",1147,"2015-09-10 00:00:00",54,"Balanced",40,"Normal",56,"Mixed","Organised",65,"Normal",43,"Normal",44,"Normal","Organised",46,"Medium",44,"Press",48,"Normal","Cover"
10189,34,"FC Schalke 04","S04",1148,"2010-02-22 00:00:00",65,"Balanced",NULL,"Little",55,"Mixed","Organised",55,"Normal",70,"Lots",70,"Lots","Organised",70,"High",45,"Press",70,"Wide","Cover"
10189,34,"FC Schalke 04","S04",1149,"2011-02-22 00:00:00",63,"Balanced",NULL,"Little",57,"Mixed","Organised",55,"Normal",70,"Lots",62,"Normal","Organised",37,"Medium",67,"Double",38,"Normal","Cover"
10189,34,"FC Schalke 04","S04",1150,"2012-02-22 00:00:00",50,"Balanced",NULL,"Little",36,"Mixed","Organised",59,"Normal",52,"Normal",56,"Normal","Organised",43,"Medium",44,"Press",53,"Normal","Cover"
10189,34,"FC Schalke 04","S04",1151,"2013-09-20 00:00:00",60,"Balanced",NULL,"Little",47,"Mixed","Organised",62,"Normal",54,"Normal",52,"Normal","Organised",45,"Medium",58,"Press",42,"Normal","Cover"
10189,34,"FC Schalke 04","S04",1152,"2014-09-19 00:00:00",39,"Balanced",54,"Normal",45,"Mixed","Organised",42,"Normal",56,"Normal",41,"Normal","Organised",51,"Medium",51,"Press",40,"Normal","Cover"
10189,34,"FC Schalke 04","S04",1153,"2015-09-10 00:00:00",58,"Balanced",43,"Normal",42,"Mixed","Organised",64,"Normal",61,"Normal",37,"Normal","Organised",55,"Medium",59,"Press",56,"Normal","Cover"
9777,324,"Servette FC","SER",1154,"2010-02-22 00:00:00",30,"Slow",NULL,"Little",55,"Mixed","Organised",45,"Normal",70,"Lots",60,"Normal","Organised",55,"Medium",60,"Press",55,"Normal","Cover"
9777,324,"Servette FC","SER",1155,"2012-02-22 00:00:00",48,"Balanced",NULL,"Little",51,"Mixed","Organised",53,"Normal",66,"Normal",45,"Normal","Organised",49,"Medium",45,"Press",49,"Normal","Cover"
9777,324,"Servette FC","SER",1156,"2013-09-20 00:00:00",48,"Balanced",NULL,"Little",51,"Mixed","Organised",53,"Normal",66,"Normal",45,"Normal","Organised",49,"Medium",45,"Press",49,"Normal","Cover"
8302,481,"Sevilla FC","SEV",1157,"2010-02-22 00:00:00",30,"Slow",NULL,"Little",30,"Short","Free Form",70,"Risky",60,"Normal",70,"Lots","Free Form",60,"Medium",70,"Double",65,"Normal","Offside Trap"
8302,481,"Sevilla FC","SEV",1158,"2011-02-22 00:00:00",68,"Fast",NULL,"Little",58,"Mixed","Free Form",68,"Risky",67,"Lots",71,"Lots","Free Form",57,"Medium",58,"Press",68,"Wide","Cover"
8302,481,"Sevilla FC","SEV",1159,"2012-02-22 00:00:00",61,"Balanced",NULL,"Little",65,"Mixed","Organised",53,"Normal",57,"Normal",38,"Normal","Organised",38,"Medium",49,"Press",55,"Normal","Cover"
8302,481,"Sevilla FC","SEV",1160,"2013-09-20 00:00:00",65,"Balanced",NULL,"Little",65,"Mixed","Organised",53,"Normal",57,"Normal",38,"Normal","Organised",38,"Medium",49,"Press",55,"Normal","Cover"
8302,481,"Sevilla FC","SEV",1161,"2014-09-19 00:00:00",65,"Balanced",53,"Normal",65,"Mixed","Organised",53,"Normal",57,"Normal",38,"Normal","Organised",38,"Medium",49,"Press",55,"Normal","Cover"
8302,481,"Sevilla FC","SEV",1162,"2015-09-10 00:00:00",53,"Balanced",53,"Normal",53,"Mixed","Organised",53,"Normal",52,"Normal",60,"Normal","Organised",42,"Medium",48,"Press",59,"Normal","Cover"
10179,110770,"FC Sion","SIO",1163,"2010-02-22 00:00:00",35,"Balanced",NULL,"Little",60,"Mixed","Organised",50,"Normal",60,"Normal",60,"Normal","Organised",35,"Medium",40,"Press",45,"Normal","Offside Trap"
10179,110770,"FC Sion","SIO",1164,"2011-02-22 00:00:00",47,"Balanced",NULL,"Little",56,"Mixed","Organised",67,"Risky",56,"Normal",54,"Normal","Organised",41,"Medium",43,"Press",39,"Normal","Cover"
10179,110770,"FC Sion","SIO",1165,"2012-02-22 00:00:00",61,"Balanced",NULL,"Little",37,"Mixed","Organised",62,"Normal",50,"Normal",53,"Normal","Organised",45,"Medium",43,"Press",54,"Normal","Cover"
10179,110770,"FC Sion","SIO",1166,"2013-09-20 00:00:00",61,"Balanced",NULL,"Little",37,"Mixed","Organised",62,"Normal",50,"Normal",53,"Normal","Organised",45,"Medium",43,"Press",54,"Normal","Cover"
10179,110770,"FC Sion","SIO",1167,"2014-09-19 00:00:00",61,"Balanced",57,"Normal",37,"Mixed","Organised",62,"Normal",50,"Normal",53,"Normal","Organised",45,"Medium",47,"Press",54,"Normal","Cover"
10179,110770,"FC Sion","SIO",1168,"2015-09-10 00:00:00",61,"Balanced",57,"Normal",37,"Mixed","Organised",62,"Normal",50,"Normal",53,"Normal","Organised",45,"Medium",47,"Press",54,"Normal","Cover"
8025,111092,"Śląsk Wrocław","SLA",1169,"2010-02-22 00:00:00",30,"Slow",NULL,"Little",45,"Mixed","Organised",45,"Normal",35,"Normal",70,"Lots","Organised",60,"Medium",70,"Double",50,"Normal","Cover"
8025,111092,"Śląsk Wrocław","SLA",1170,"2011-02-22 00:00:00",47,"Balanced",NULL,"Little",55,"Mixed","Organised",45,"Normal",48,"Normal",54,"Normal","Organised",48,"Medium",47,"Press",51,"Normal","Cover"
8025,111092,"Śląsk Wrocław","SLA",1171,"2012-02-22 00:00:00",65,"Balanced",NULL,"Little",63,"Mixed","Organised",67,"Risky",31,"Little",67,"Lots","Organised",24,"Deep",24,"Contain",39,"Normal","Cover"
8025,111092,"Śląsk Wrocław","SLA",1172,"2013-09-20 00:00:00",65,"Balanced",NULL,"Little",50,"Mixed","Organised",67,"Risky",31,"Little",67,"Lots","Organised",30,"Deep",30,"Contain",40,"Normal","Cover"
8025,111092,"Śląsk Wrocław","SLA",1173,"2014-09-19 00:00:00",47,"Balanced",53,"Normal",34,"Mixed","Organised",38,"Normal",36,"Normal",68,"Lots","Organised",37,"Medium",37,"Press",39,"Normal","Cover"
8025,111092,"Śląsk Wrocław","SLA",1174,"2015-09-10 00:00:00",50,"Balanced",55,"Normal",35,"Mixed","Organised",51,"Normal",51,"Normal",55,"Normal","Organised",45,"Medium",55,"Press",39,"Normal","Cover"
9874,226,"FC Sochaux-Montbéliard","SOC",1175,"2010-02-22 00:00:00",66,"Balanced",NULL,"Little",70,"Long","Organised",35,"Normal",40,"Normal",50,"Normal","Organised",65,"Medium",30,"Contain",65,"Normal","Cover"
9874,226,"FC Sochaux-Montbéliard","SOC",1176,"2011-02-22 00:00:00",50,"Balanced",NULL,"Little",50,"Mixed","Organised",35,"Normal",65,"Normal",35,"Normal","Organised",45,"Medium",55,"Press",65,"Normal","Cover"
9874,226,"FC Sochaux-Montbéliard","SOC",1177,"2012-02-22 00:00:00",63,"Balanced",NULL,"Little",39,"Mixed","Organised",63,"Normal",72,"Lots",49,"Normal","Organised",54,"Medium",43,"Press",49,"Normal","Cover"
9874,226,"FC Sochaux-Montbéliard","SOC",1178,"2013-09-20 00:00:00",63,"Balanced",NULL,"Little",39,"Mixed","Organised",63,"Normal",64,"Normal",49,"Normal","Organised",54,"Medium",43,"Press",49,"Normal","Cover"
9874,226,"FC Sochaux-Montbéliard","SOC",1179,"2014-09-19 00:00:00",63,"Balanced",62,"Normal",39,"Mixed","Organised",63,"Normal",64,"Normal",49,"Normal","Organised",54,"Medium",43,"Press",49,"Normal","Cover"
9874,226,"FC Sochaux-Montbéliard","SOC",1180,"2015-09-10 00:00:00",63,"Balanced",62,"Normal",39,"Mixed","Organised",63,"Normal",64,"Normal",49,"Normal","Organised",54,"Medium",43,"Press",49,"Normal","Cover"
8466,17,"Southampton","SOU",1181,"2010-02-22 00:00:00",70,"Fast",NULL,"Little",55,"Mixed","Organised",70,"Risky",70,"Lots",65,"Normal","Organised",70,"High",70,"Double",70,"Wide","Cover"
8466,17,"Southampton","SOU",1182,"2011-02-22 00:00:00",52,"Balanced",NULL,"Little",37,"Mixed","Organised",48,"Normal",49,"Normal",47,"Normal","Organised",43,"Medium",43,"Press",48,"Normal","Cover"
8466,17,"Southampton","SOU",1183,"2012-02-22 00:00:00",47,"Balanced",NULL,"Little",52,"Mixed","Organised",54,"Normal",56,"Normal",60,"Normal","Organised",48,"Medium",52,"Press",44,"Normal","Cover"
8466,17,"Southampton","SOU",1184,"2013-09-20 00:00:00",47,"Balanced",NULL,"Little",38,"Mixed","Organised",52,"Normal",56,"Normal",58,"Normal","Free Form",57,"Medium",63,"Press",44,"Normal","Cover"
8466,17,"Southampton","SOU",1185,"2014-09-19 00:00:00",47,"Balanced",41,"Normal",40,"Mixed","Organised",42,"Normal",56,"Normal",51,"Normal","Free Form",62,"Medium",64,"Press",44,"Normal","Cover"
8466,17,"Southampton","SOU",1186,"2015-09-10 00:00:00",52,"Balanced",31,"Little",46,"Mixed","Organised",42,"Normal",54,"Normal",30,"Little","Organised",50,"Medium",65,"Press",44,"Normal","Cover"
8614,100646,"Sparta Rotterdam","SPA",1187,"2010-02-22 00:00:00",35,"Balanced",NULL,"Little",40,"Mixed","Organised",30,"Safe",45,"Normal",65,"Normal","Organised",30,"Deep",30,"Contain",30,"Narrow","Cover"
9986,670,"Sporting Charleroi","CHA",1188,"2010-02-22 00:00:00",40,"Balanced",NULL,"Little",50,"Mixed","Organised",45,"Normal",43,"Normal",60,"Normal","Organised",70,"High",70,"Double",70,"Wide","Cover"
9986,670,"Sporting Charleroi","CHA",1189,"2011-02-22 00:00:00",47,"Balanced",NULL,"Little",36,"Mixed","Organised",34,"Normal",33,"Little",53,"Normal","Organised",49,"Medium",58,"Press",48,"Normal","Cover"
9986,670,"Sporting Charleroi","CHA",1190,"2013-09-20 00:00:00",60,"Balanced",NULL,"Little",53,"Mixed","Organised",48,"Normal",50,"Normal",48,"Normal","Organised",42,"Medium",48,"Press",49,"Normal","Cover"
9986,670,"Sporting Charleroi","CHA",1191,"2014-09-19 00:00:00",60,"Balanced",47,"Normal",53,"Mixed","Organised",48,"Normal",50,"Normal",48,"Normal","Organised",42,"Medium",48,"Press",49,"Normal","Cover"
9986,670,"Sporting Charleroi","CHA",1192,"2015-09-10 00:00:00",60,"Balanced",47,"Normal",53,"Mixed","Organised",48,"Normal",50,"Normal",48,"Normal","Organised",39,"Medium",48,"Press",49,"Normal","Cover"
9768,237,"Sporting CP","SCP",1193,"2010-02-22 00:00:00",30,"Slow",NULL,"Little",30,"Short","Organised",55,"Normal",60,"Normal",55,"Normal","Free Form",30,"Deep",30,"Contain",30,"Narrow","Offside Trap"
9768,237,"Sporting CP","SCP",1194,"2011-02-22 00:00:00",50,"Balanced",NULL,"Little",35,"Mixed","Organised",65,"Normal",65,"Normal",35,"Normal","Organised",55,"Medium",45,"Press",50,"Normal","Cover"
9768,237,"Sporting CP","SCP",1195,"2012-02-22 00:00:00",53,"Balanced",NULL,"Little",56,"Mixed","Organised",67,"Risky",68,"Lots",69,"Lots","Organised",52,"Medium",49,"Press",54,"Normal","Cover"
9768,237,"Sporting CP","SCP",1196,"2013-09-20 00:00:00",53,"Balanced",NULL,"Little",56,"Mixed","Organised",67,"Risky",68,"Lots",60,"Normal","Free Form",52,"Medium",49,"Press",54,"Normal","Cover"
9768,237,"Sporting CP","SCP",1197,"2014-09-19 00:00:00",55,"Balanced",65,"Normal",56,"Mixed","Organised",42,"Normal",50,"Normal",55,"Normal","Organised",60,"Medium",60,"Press",54,"Normal","Cover"
9768,237,"Sporting CP","SCP",1198,"2015-09-10 00:00:00",57,"Balanced",65,"Normal",56,"Mixed","Organised",42,"Normal",50,"Normal",55,"Normal","Organised",60,"Medium",60,"Press",54,"Normal","Cover"
9869,459,"Real Sporting de Gijón","SPG",1199,"2010-02-22 00:00:00",70,"Fast",NULL,"Little",55,"Mixed","Organised",65,"Normal",50,"Normal",70,"Lots","Organised",70,"High",70,"Double",55,"Normal","Cover"
9869,459,"Real Sporting de Gijón","SPG",1201,"2012-02-22 00:00:00",51,"Balanced",NULL,"Little",43,"Mixed","Organised",68,"Risky",61,"Normal",44,"Normal","Organised",36,"Medium",60,"Press",39,"Normal","Cover"
9869,459,"Real Sporting de Gijón","SPG",1202,"2013-09-20 00:00:00",55,"Balanced",NULL,"Little",43,"Mixed","Organised",68,"Risky",61,"Normal",44,"Normal","Organised",36,"Medium",60,"Press",39,"Normal","Cover"
9869,459,"Real Sporting de Gijón","SPG",1203,"2014-09-19 00:00:00",55,"Balanced",48,"Normal",43,"Mixed","Organised",68,"Risky",61,"Normal",44,"Normal","Organised",36,"Medium",60,"Press",39,"Normal","Cover"
9869,459,"Real Sporting de Gijón","SPG",1204,"2015-09-10 00:00:00",55,"Balanced",48,"Normal",50,"Mixed","Organised",62,"Normal",59,"Normal",38,"Normal","Organised",45,"Medium",54,"Press",41,"Normal","Cover"
9875,48,"Napoli","NAP",1205,"2010-02-22 00:00:00",70,"Fast",NULL,"Little",30,"Short","Free Form",30,"Safe",35,"Normal",70,"Lots","Free Form",50,"Medium",70,"Double",45,"Normal","Cover"
9875,48,"Napoli","NAP",1206,"2011-02-22 00:00:00",50,"Balanced",NULL,"Little",35,"Mixed","Free Form",65,"Normal",65,"Normal",50,"Normal","Organised",50,"Medium",70,"Double",45,"Normal","Cover"
9875,48,"Napoli","NAP",1207,"2012-02-22 00:00:00",60,"Balanced",NULL,"Little",50,"Mixed","Organised",65,"Normal",65,"Normal",50,"Normal","Organised",45,"Medium",55,"Press",50,"Normal","Cover"
9875,48,"Napoli","NAP",1208,"2013-09-20 00:00:00",68,"Fast",NULL,"Little",52,"Mixed","Organised",68,"Risky",69,"Lots",53,"Normal","Organised",44,"Medium",57,"Press",53,"Normal","Offside Trap"
9875,48,"Napoli","NAP",1209,"2014-09-19 00:00:00",72,"Fast",74,"Lots",34,"Mixed","Organised",76,"Risky",66,"Normal",73,"Lots","Organised",61,"Medium",59,"Press",39,"Normal","Cover"
9875,48,"Napoli","NAP",1210,"2015-09-10 00:00:00",53,"Balanced",70,"Lots",37,"Mixed","Organised",68,"Risky",54,"Normal",67,"Lots","Organised",47,"Medium",57,"Press",53,"Normal","Offside Trap"
10190,898,"FC St. Gallen","GAL",1211,"2010-02-22 00:00:00",35,"Balanced",NULL,"Little",60,"Mixed","Organised",35,"Normal",55,"Normal",55,"Normal","Organised",50,"Medium",55,"Press",50,"Normal","Cover"
10190,898,"FC St. Gallen","GAL",1212,"2011-02-22 00:00:00",47,"Balanced",NULL,"Little",55,"Mixed","Organised",47,"Normal",54,"Normal",56,"Normal","Organised",49,"Medium",55,"Press",48,"Normal","Cover"
10190,898,"FC St. Gallen","GAL",1213,"2013-09-20 00:00:00",52,"Balanced",NULL,"Little",48,"Mixed","Organised",39,"Normal",39,"Normal",37,"Normal","Organised",40,"Medium",41,"Press",52,"Normal","Cover"
10190,898,"FC St. Gallen","GAL",1214,"2014-09-19 00:00:00",52,"Balanced",46,"Normal",48,"Mixed","Organised",39,"Normal",39,"Normal",37,"Normal","Organised",40,"Medium",41,"Press",52,"Normal","Cover"
10190,898,"FC St. Gallen","GAL",1215,"2015-09-10 00:00:00",52,"Balanced",46,"Normal",48,"Mixed","Organised",39,"Normal",39,"Normal",37,"Normal","Organised",40,"Medium",36,"Press",52,"Normal","Cover"
9800,100805,"St. Mirren","MIR",1216,"2010-02-22 00:00:00",70,"Fast",NULL,"Little",70,"Long","Organised",70,"Risky",70,"Lots",70,"Lots","Organised",60,"Medium",70,"Double",70,"Wide","Cover"
9800,100805,"St. Mirren","MIR",1217,"2011-02-22 00:00:00",48,"Balanced",NULL,"Little",48,"Mixed","Organised",52,"Normal",48,"Normal",48,"Normal","Organised",43,"Medium",44,"Press",51,"Normal","Cover"
9800,100805,"St. Mirren","MIR",1218,"2012-02-22 00:00:00",60,"Balanced",NULL,"Little",75,"Long","Organised",62,"Normal",45,"Normal",60,"Normal","Organised",50,"Medium",48,"Press",40,"Normal","Cover"
9800,100805,"St. Mirren","MIR",1219,"2013-09-20 00:00:00",42,"Balanced",NULL,"Little",43,"Mixed","Organised",47,"Normal",46,"Normal",60,"Normal","Organised",53,"Medium",49,"Press",42,"Normal","Cover"
9800,100805,"St. Mirren","MIR",1220,"2014-09-19 00:00:00",58,"Balanced",50,"Normal",70,"Long","Organised",62,"Normal",56,"Normal",61,"Normal","Organised",50,"Medium",49,"Press",41,"Normal","Cover"
