"id","country_id","season","stage","date","match_api_id","home_team_api_id","away_team_api_id","home_team_goal","away_team_goal","league_name","country_name","home_team_ln","home_team_sn","away_team_ln","away_team_sn","match_winner_id","match_winner"
18952,17642,"2013/2014",21,"2014-03-02 00:00:00",1498178,6403,10212,3,1,"Portugal Liga ZON Sagres","Portugal","FC Paços de Ferreira","FER","CS Marítimo","MAR",6403,"FER"
18953,17642,"2013/2014",21,"2014-03-01 00:00:00",1498179,9768,10264,2,1,"Portugal Liga ZON Sagres","Portugal","Sporting CP","SCP","SC Braga","BRA",9768,"SCP"
18954,17642,"2013/2014",22,"2014-03-09 00:00:00",1498180,9772,7842,2,0,"Portugal Liga ZON Sagres","Portugal","SL Benfica","BEN","Estoril Praia","EST",9772,"BEN"
18955,17642,"2013/2014",22,"2014-03-09 00:00:00",1498181,9773,158085,4,1,"Portugal Liga ZON Sagres","Portugal","FC Porto","POR","FC Arouca","ARO",9773,"POR"
18956,17642,"2013/2014",22,"2014-03-10 00:00:00",1498182,10212,7844,2,1,"Portugal Liga ZON Sagres","Portugal","CS Marítimo","MAR","Vitória Guimarães","GUI",10212,"MAR"
18957,17642,"2013/2014",22,"2014-03-09 00:00:00",1498183,2033,9807,0,0,"Portugal Liga ZON Sagres","Portugal","S.C. Olhanense","OLH","CF Os Belenenses","BEL",0,"draw"
18958,17642,"2013/2014",22,"2014-03-09 00:00:00",1498184,6403,9764,0,2,"Portugal Liga ZON Sagres","Portugal","FC Paços de Ferreira","FER","Gil Vicente FC","GV",9764,"GV"
18959,17642,"2013/2014",22,"2014-03-07 00:00:00",1498185,7841,10215,0,0,"Portugal Liga ZON Sagres","Portugal","Rio Ave FC","RA","Académica de Coimbra","ACA",0,"draw"
18960,17642,"2013/2014",22,"2014-03-08 00:00:00",1498186,10264,10214,2,1,"Portugal Liga ZON Sagres","Portugal","SC Braga","BRA","CD Nacional","NAC",10264,"BRA"
18961,17642,"2013/2014",22,"2014-03-09 00:00:00",1498187,10238,9768,2,2,"Portugal Liga ZON Sagres","Portugal","Vitória Setúbal","SET","Sporting CP","SCP",0,"draw"
18962,17642,"2013/2014",23,"2014-03-14 00:00:00",1498188,10215,10264,1,1,"Portugal Liga ZON Sagres","Portugal","Académica de Coimbra","ACA","SC Braga","BRA",0,"draw"
18963,17642,"2013/2014",23,"2014-03-16 00:00:00",1498189,158085,2033,2,0,"Portugal Liga ZON Sagres","Portugal","FC Arouca","ARO","S.C. Olhanense","OLH",158085,"ARO"
18964,17642,"2013/2014",23,"2014-03-16 00:00:00",1498190,9807,10238,1,3,"Portugal Liga ZON Sagres","Portugal","CF Os Belenenses","BEL","Vitória Setúbal","SET",10238,"SET"
18965,17642,"2013/2014",23,"2014-03-15 00:00:00",1498191,7842,10212,1,0,"Portugal Liga ZON Sagres","Portugal","Estoril Praia","EST","CS Marítimo","MAR",7842,"EST"
18966,17642,"2013/2014",23,"2014-03-15 00:00:00",1498192,9764,7841,1,2,"Portugal Liga ZON Sagres","Portugal","Gil Vicente FC","GV","Rio Ave FC","RA",7841,"RA"
18967,17642,"2013/2014",23,"2014-03-15 00:00:00",1498193,7844,6403,1,2,"Portugal Liga ZON Sagres","Portugal","Vitória Guimarães","GUI","FC Paços de Ferreira","FER",6403,"FER"
18968,17642,"2013/2014",23,"2014-03-17 00:00:00",1498194,10214,9772,2,4,"Portugal Liga ZON Sagres","Portugal","CD Nacional","NAC","SL Benfica","BEN",9772,"BEN"
18969,17642,"2013/2014",23,"2014-03-16 00:00:00",1498195,9768,9773,1,0,"Portugal Liga ZON Sagres","Portugal","Sporting CP","SCP","FC Porto","POR",9768,"SCP"
18970,17642,"2013/2014",24,"2014-03-23 00:00:00",1498196,9772,10215,3,0,"Portugal Liga ZON Sagres","Portugal","SL Benfica","BEN","Académica de Coimbra","ACA",9772,"BEN"
18971,17642,"2013/2014",24,"2014-03-23 00:00:00",1498198,9773,9807,1,0,"Portugal Liga ZON Sagres","Portugal","FC Porto","POR","CF Os Belenenses","BEL",9773,"POR"
18972,17642,"2013/2014",24,"2014-03-22 00:00:00",1498199,7844,9764,0,0,"Portugal Liga ZON Sagres","Portugal","Vitória Guimarães","GUI","Gil Vicente FC","GV",0,"draw"
18973,17642,"2013/2014",24,"2014-03-22 00:00:00",1498200,10212,9768,1,3,"Portugal Liga ZON Sagres","Portugal","CS Marítimo","MAR","Sporting CP","SCP",9768,"SCP"
18974,17642,"2013/2014",24,"2014-03-23 00:00:00",1498202,2033,10214,1,1,"Portugal Liga ZON Sagres","Portugal","S.C. Olhanense","OLH","CD Nacional","NAC",0,"draw"
18975,17642,"2013/2014",24,"2014-03-23 00:00:00",1498203,6403,158085,3,1,"Portugal Liga ZON Sagres","Portugal","FC Paços de Ferreira","FER","FC Arouca","ARO",6403,"FER"
18976,17642,"2013/2014",24,"2014-03-21 00:00:00",1498205,7841,10264,1,1,"Portugal Liga ZON Sagres","Portugal","Rio Ave FC","RA","SC Braga","BRA",0,"draw"
18977,17642,"2013/2014",24,"2014-03-24 00:00:00",1498206,10238,7842,1,1,"Portugal Liga ZON Sagres","Portugal","Vitória Setúbal","SET","Estoril Praia","EST",0,"draw"
18978,17642,"2013/2014",25,"2014-03-30 00:00:00",1498208,10215,2033,2,1,"Portugal Liga ZON Sagres","Portugal","Académica de Coimbra","ACA","S.C. Olhanense","OLH",10215,"ACA"
18979,17642,"2013/2014",25,"2014-03-30 00:00:00",1498210,158085,10238,1,0,"Portugal Liga ZON Sagres","Portugal","FC Arouca","ARO","Vitória Setúbal","SET",158085,"ARO"
18980,17642,"2013/2014",25,"2014-03-28 00:00:00",1498211,9807,6403,1,1,"Portugal Liga ZON Sagres","Portugal","CF Os Belenenses","BEL","FC Paços de Ferreira","FER",0,"draw"
18981,17642,"2013/2014",25,"2014-03-30 00:00:00",1498218,7842,7841,0,1,"Portugal Liga ZON Sagres","Portugal","Estoril Praia","EST","Rio Ave FC","RA",7841,"RA"
18982,17642,"2013/2014",25,"2014-03-30 00:00:00",1498224,9764,10212,1,1,"Portugal Liga ZON Sagres","Portugal","Gil Vicente FC","GV","CS Marítimo","MAR",0,"draw"
18983,17642,"2013/2014",25,"2014-03-30 00:00:00",1498226,10214,9773,2,1,"Portugal Liga ZON Sagres","Portugal","CD Nacional","NAC","FC Porto","POR",10214,"NAC"
18984,17642,"2013/2014",25,"2014-03-30 00:00:00",1498227,10264,9772,0,1,"Portugal Liga ZON Sagres","Portugal","SC Braga","BRA","SL Benfica","BEN",9772,"BEN"
18985,17642,"2013/2014",25,"2014-03-29 00:00:00",1498228,9768,7844,1,0,"Portugal Liga ZON Sagres","Portugal","Sporting CP","SCP","Vitória Guimarães","GUI",9768,"SCP"
18986,17642,"2013/2014",26,"2014-04-07 00:00:00",1498243,9772,7841,4,0,"Portugal Liga ZON Sagres","Portugal","SL Benfica","BEN","Rio Ave FC","RA",9772,"BEN"
18987,17642,"2013/2014",26,"2014-04-06 00:00:00",1498246,9773,10215,3,1,"Portugal Liga ZON Sagres","Portugal","FC Porto","POR","Académica de Coimbra","ACA",9773,"POR"
18988,17642,"2013/2014",26,"2014-04-06 00:00:00",1498247,9764,9807,0,1,"Portugal Liga ZON Sagres","Portugal","Gil Vicente FC","GV","CF Os Belenenses","BEL",9807,"BEL"
18989,17642,"2013/2014",26,"2014-04-04 00:00:00",1498248,7844,7842,1,3,"Portugal Liga ZON Sagres","Portugal","Vitória Guimarães","GUI","Estoril Praia","EST",7842,"EST"
18990,17642,"2013/2014",26,"2014-04-06 00:00:00",1498253,10212,158085,1,0,"Portugal Liga ZON Sagres","Portugal","CS Marítimo","MAR","FC Arouca","ARO",10212,"MAR"
18991,17642,"2013/2014",26,"2014-04-05 00:00:00",1498255,2033,10264,0,2,"Portugal Liga ZON Sagres","Portugal","S.C. Olhanense","OLH","SC Braga","BRA",10264,"BRA"
18992,17642,"2013/2014",26,"2014-04-05 00:00:00",1498257,6403,9768,1,3,"Portugal Liga ZON Sagres","Portugal","FC Paços de Ferreira","FER","Sporting CP","SCP",9768,"SCP"
18993,17642,"2013/2014",26,"2014-04-06 00:00:00",1498258,10238,10214,3,0,"Portugal Liga ZON Sagres","Portugal","Vitória Setúbal","SET","CD Nacional","NAC",10238,"SET"
18994,17642,"2013/2014",27,"2014-04-11 00:00:00",1498301,10215,10238,1,1,"Portugal Liga ZON Sagres","Portugal","Académica de Coimbra","ACA","Vitória Setúbal","SET",0,"draw"
18995,17642,"2013/2014",27,"2014-04-13 00:00:00",1498304,158085,9772,0,2,"Portugal Liga ZON Sagres","Portugal","FC Arouca","ARO","SL Benfica","BEN",9772,"BEN"
18996,17642,"2013/2014",27,"2014-04-12 00:00:00",1498305,9807,7844,3,1,"Portugal Liga ZON Sagres","Portugal","CF Os Belenenses","BEL","Vitória Guimarães","GUI",9807,"BEL"
18997,17642,"2013/2014",27,"2014-04-14 00:00:00",1498307,7842,6403,1,0,"Portugal Liga ZON Sagres","Portugal","Estoril Praia","EST","FC Paços de Ferreira","FER",7842,"EST"
18998,17642,"2013/2014",27,"2014-04-12 00:00:00",1498308,10214,10212,2,0,"Portugal Liga ZON Sagres","Portugal","CD Nacional","NAC","CS Marítimo","MAR",10214,"NAC"
18999,17642,"2013/2014",27,"2014-04-12 00:00:00",1498310,7841,2033,1,2,"Portugal Liga ZON Sagres","Portugal","Rio Ave FC","RA","S.C. Olhanense","OLH",2033,"OLH"
19000,17642,"2013/2014",27,"2014-04-13 00:00:00",1498311,10264,9773,1,3,"Portugal Liga ZON Sagres","Portugal","SC Braga","BRA","FC Porto","POR",9773,"POR"
19001,17642,"2013/2014",27,"2014-04-12 00:00:00",1498312,9768,9764,2,0,"Portugal Liga ZON Sagres","Portugal","Sporting CP","SCP","Gil Vicente FC","GV",9768,"SCP"
19002,17642,"2013/2014",28,"2014-04-19 00:00:00",1498314,9807,9768,0,1,"Portugal Liga ZON Sagres","Portugal","CF Os Belenenses","BEL","Sporting CP","SCP",9768,"SCP"
19003,17642,"2013/2014",28,"2014-04-20 00:00:00",1498315,9772,2033,2,0,"Portugal Liga ZON Sagres","Portugal","SL Benfica","BEN","S.C. Olhanense","OLH",9772,"BEN"
19004,17642,"2013/2014",28,"2014-04-21 00:00:00",1498316,9773,7841,3,0,"Portugal Liga ZON Sagres","Portugal","FC Porto","POR","Rio Ave FC","RA",9773,"POR"
19005,17642,"2013/2014",28,"2014-04-19 00:00:00",1498318,9764,7842,0,0,"Portugal Liga ZON Sagres","Portugal","Gil Vicente FC","GV","Estoril Praia","EST",0,"draw"
19006,17642,"2013/2014",28,"2014-04-17 00:00:00",1498319,7844,158085,2,3,"Portugal Liga ZON Sagres","Portugal","Vitória Guimarães","GUI","FC Arouca","ARO",158085,"ARO"
19007,17642,"2013/2014",28,"2014-04-19 00:00:00",1498320,10212,10215,3,1,"Portugal Liga ZON Sagres","Portugal","CS Marítimo","MAR","Académica de Coimbra","ACA",10212,"MAR"
19008,17642,"2013/2014",28,"2014-04-19 00:00:00",1498321,6403,10214,0,5,"Portugal Liga ZON Sagres","Portugal","FC Paços de Ferreira","FER","CD Nacional","NAC",10214,"NAC"
19009,17642,"2013/2014",28,"2014-04-21 00:00:00",1498323,10238,10264,1,1,"Portugal Liga ZON Sagres","Portugal","Vitória Setúbal","SET","SC Braga","BRA",0,"draw"
19010,17642,"2013/2014",29,"2014-05-04 00:00:00",1498328,10215,7844,0,0,"Portugal Liga ZON Sagres","Portugal","Académica de Coimbra","ACA","Vitória Guimarães","GUI",0,"draw"
19011,17642,"2013/2014",29,"2014-05-04 00:00:00",1498330,158085,9764,1,0,"Portugal Liga ZON Sagres","Portugal","FC Arouca","ARO","Gil Vicente FC","GV",158085,"ARO"
19012,17642,"2013/2014",29,"2014-05-04 00:00:00",1498332,9772,10238,1,1,"Portugal Liga ZON Sagres","Portugal","SL Benfica","BEN","Vitória Setúbal","SET",0,"draw"
19013,17642,"2013/2014",29,"2014-05-04 00:00:00",1498333,7842,9807,1,1,"Portugal Liga ZON Sagres","Portugal","Estoril Praia","EST","CF Os Belenenses","BEL",0,"draw"
19014,17642,"2013/2014",29,"2014-05-03 00:00:00",1498334,10214,9768,1,1,"Portugal Liga ZON Sagres","Portugal","CD Nacional","NAC","Sporting CP","SCP",0,"draw"
19015,17642,"2013/2014",29,"2014-05-04 00:00:00",1498336,2033,9773,2,1,"Portugal Liga ZON Sagres","Portugal","S.C. Olhanense","OLH","FC Porto","POR",2033,"OLH"
19016,17642,"2013/2014",29,"2014-05-04 00:00:00",1498337,7841,6403,0,0,"Portugal Liga ZON Sagres","Portugal","Rio Ave FC","RA","FC Paços de Ferreira","FER",0,"draw"
19017,17642,"2013/2014",29,"2014-05-04 00:00:00",1498339,10264,10212,1,1,"Portugal Liga ZON Sagres","Portugal","SC Braga","BRA","CS Marítimo","MAR",0,"draw"
19018,17642,"2013/2014",3,"2013-09-01 00:00:00",1498022,158085,7841,1,0,"Portugal Liga ZON Sagres","Portugal","FC Arouca","ARO","Rio Ave FC","RA",158085,"ARO"
19019,17642,"2013/2014",3,"2013-09-01 00:00:00",1498023,9807,10214,2,3,"Portugal Liga ZON Sagres","Portugal","CF Os Belenenses","BEL","CD Nacional","NAC",10214,"NAC"
19020,17642,"2013/2014",3,"2013-09-02 00:00:00",1498024,7842,10215,1,1,"Portugal Liga ZON Sagres","Portugal","Estoril Praia","EST","Académica de Coimbra","ACA",0,"draw"
19021,17642,"2013/2014",3,"2013-09-01 00:00:00",1498025,9764,10264,1,0,"Portugal Liga ZON Sagres","Portugal","Gil Vicente FC","GV","SC Braga","BRA",9764,"GV"
19022,17642,"2013/2014",3,"2013-08-31 00:00:00",1498026,7844,10238,1,4,"Portugal Liga ZON Sagres","Portugal","Vitória Guimarães","GUI","Vitória Setúbal","SET",10238,"SET"
19023,17642,"2013/2014",3,"2013-09-01 00:00:00",1498027,10212,2033,1,1,"Portugal Liga ZON Sagres","Portugal","CS Marítimo","MAR","S.C. Olhanense","OLH",0,"draw"
19024,17642,"2013/2014",3,"2013-09-01 00:00:00",1498028,6403,9773,0,1,"Portugal Liga ZON Sagres","Portugal","FC Paços de Ferreira","FER","FC Porto","POR",9773,"POR"
19025,17642,"2013/2014",3,"2013-08-31 00:00:00",1498029,9768,9772,1,1,"Portugal Liga ZON Sagres","Portugal","Sporting CP","SCP","SL Benfica","BEN",0,"draw"
19026,17642,"2013/2014",30,"2014-05-10 00:00:00",1498345,9807,158085,1,0,"Portugal Liga ZON Sagres","Portugal","CF Os Belenenses","BEL","FC Arouca","ARO",9807,"BEL"
19027,17642,"2013/2014",30,"2014-05-10 00:00:00",1498346,9773,9772,2,1,"Portugal Liga ZON Sagres","Portugal","FC Porto","POR","SL Benfica","BEN",9773,"POR"
19028,17642,"2013/2014",30,"2014-05-11 00:00:00",1498348,9764,10214,1,0,"Portugal Liga ZON Sagres","Portugal","Gil Vicente FC","GV","CD Nacional","NAC",9764,"GV"
19029,17642,"2013/2014",30,"2014-05-10 00:00:00",1498349,7844,10264,1,0,"Portugal Liga ZON Sagres","Portugal","Vitória Guimarães","GUI","SC Braga","BRA",7844,"GUI"
19030,17642,"2013/2014",30,"2014-05-11 00:00:00",1498350,10212,7841,1,0,"Portugal Liga ZON Sagres","Portugal","CS Marítimo","MAR","Rio Ave FC","RA",10212,"MAR"
19031,17642,"2013/2014",30,"2014-05-10 00:00:00",1498352,6403,10215,2,4,"Portugal Liga ZON Sagres","Portugal","FC Paços de Ferreira","FER","Académica de Coimbra","ACA",10215,"ACA"
19032,17642,"2013/2014",30,"2014-05-11 00:00:00",1498353,9768,7842,0,1,"Portugal Liga ZON Sagres","Portugal","Sporting CP","SCP","Estoril Praia","EST",7842,"EST"
19033,17642,"2013/2014",30,"2014-05-10 00:00:00",1498355,10238,2033,3,1,"Portugal Liga ZON Sagres","Portugal","Vitória Setúbal","SET","S.C. Olhanense","OLH",10238,"SET"
19034,17642,"2013/2014",4,"2013-09-15 00:00:00",1498030,10215,9807,2,1,"Portugal Liga ZON Sagres","Portugal","Académica de Coimbra","ACA","CF Os Belenenses","BEL",10215,"ACA"
19035,17642,"2013/2014",4,"2013-09-14 00:00:00",1498031,9772,6403,3,1,"Portugal Liga ZON Sagres","Portugal","SL Benfica","BEN","FC Paços de Ferreira","FER",9772,"BEN"
19036,17642,"2013/2014",4,"2013-09-14 00:00:00",1498032,9773,9764,2,0,"Portugal Liga ZON Sagres","Portugal","FC Porto","POR","Gil Vicente FC","GV",9773,"POR"
19037,17642,"2013/2014",4,"2013-09-15 00:00:00",1498033,10214,158085,0,1,"Portugal Liga ZON Sagres","Portugal","CD Nacional","NAC","FC Arouca","ARO",158085,"ARO"
19038,17642,"2013/2014",4,"2013-09-15 00:00:00",1498034,2033,9768,0,2,"Portugal Liga ZON Sagres","Portugal","S.C. Olhanense","OLH","Sporting CP","SCP",9768,"SCP"
19039,17642,"2013/2014",4,"2013-09-14 00:00:00",1498035,7841,7844,0,1,"Portugal Liga ZON Sagres","Portugal","Rio Ave FC","RA","Vitória Guimarães","GUI",7844,"GUI"
19040,17642,"2013/2014",4,"2013-09-15 00:00:00",1498036,10264,7842,3,2,"Portugal Liga ZON Sagres","Portugal","SC Braga","BRA","Estoril Praia","EST",10264,"BRA"
19041,17642,"2013/2014",4,"2013-09-15 00:00:00",1498037,10238,10212,2,4,"Portugal Liga ZON Sagres","Portugal","Vitória Setúbal","SET","CS Marítimo","MAR",10212,"MAR"
19042,17642,"2013/2014",5,"2013-09-20 00:00:00",1498038,158085,10264,0,1,"Portugal Liga ZON Sagres","Portugal","FC Arouca","ARO","SC Braga","BRA",10264,"BRA"
19043,17642,"2013/2014",5,"2013-09-21 00:00:00",1498039,9807,10212,1,0,"Portugal Liga ZON Sagres","Portugal","CF Os Belenenses","BEL","CS Marítimo","MAR",9807,"BEL"
19044,17642,"2013/2014",5,"2013-09-22 00:00:00",1498040,7842,9773,2,2,"Portugal Liga ZON Sagres","Portugal","Estoril Praia","EST","FC Porto","POR",0,"draw"
19045,17642,"2013/2014",5,"2013-09-21 00:00:00",1498041,9764,2033,1,1,"Portugal Liga ZON Sagres","Portugal","Gil Vicente FC","GV","S.C. Olhanense","OLH",0,"draw"
19046,17642,"2013/2014",5,"2013-09-22 00:00:00",1498042,7844,9772,0,1,"Portugal Liga ZON Sagres","Portugal","Vitória Guimarães","GUI","SL Benfica","BEN",9772,"BEN"
19047,17642,"2013/2014",5,"2013-09-22 00:00:00",1498043,10214,10215,1,0,"Portugal Liga ZON Sagres","Portugal","CD Nacional","NAC","Académica de Coimbra","ACA",10214,"NAC"
19048,17642,"2013/2014",5,"2013-09-23 00:00:00",1498044,6403,10238,1,1,"Portugal Liga ZON Sagres","Portugal","FC Paços de Ferreira","FER","Vitória Setúbal","SET",0,"draw"
19049,17642,"2013/2014",5,"2013-09-21 00:00:00",1498045,9768,7841,1,1,"Portugal Liga ZON Sagres","Portugal","Sporting CP","SCP","Rio Ave FC","RA",0,"draw"
19050,17642,"2013/2014",6,"2013-09-28 00:00:00",1498046,10215,158085,0,0,"Portugal Liga ZON Sagres","Portugal","Académica de Coimbra","ACA","FC Arouca","ARO",0,"draw"
19051,17642,"2013/2014",6,"2013-09-28 00:00:00",1498047,9772,9807,1,1,"Portugal Liga ZON Sagres","Portugal","SL Benfica","BEN","CF Os Belenenses","BEL",0,"draw"
19052,17642,"2013/2014",6,"2013-09-27 00:00:00",1498048,9773,7844,1,0,"Portugal Liga ZON Sagres","Portugal","FC Porto","POR","Vitória Guimarães","GUI",9773,"POR"
19053,17642,"2013/2014",6,"2013-09-28 00:00:00",1498050,10212,6403,3,4,"Portugal Liga ZON Sagres","Portugal","CS Marítimo","MAR","FC Paços de Ferreira","FER",6403,"FER"
19054,17642,"2013/2014",6,"2013-09-28 00:00:00",1498051,2033,7842,1,2,"Portugal Liga ZON Sagres","Portugal","S.C. Olhanense","OLH","Estoril Praia","EST",7842,"EST"
19055,17642,"2013/2014",6,"2013-09-28 00:00:00",1498052,7841,10214,0,3,"Portugal Liga ZON Sagres","Portugal","Rio Ave FC","RA","CD Nacional","NAC",10214,"NAC"
19056,17642,"2013/2014",6,"2013-09-28 00:00:00",1498053,10264,9768,1,2,"Portugal Liga ZON Sagres","Portugal","SC Braga","BRA","Sporting CP","SCP",9768,"SCP"
19057,17642,"2013/2014",6,"2013-09-30 00:00:00",1498054,10238,9764,2,2,"Portugal Liga ZON Sagres","Portugal","Vitória Setúbal","SET","Gil Vicente FC","GV",0,"draw"
19058,17642,"2013/2014",7,"2013-10-04 00:00:00",1498055,10215,7841,0,1,"Portugal Liga ZON Sagres","Portugal","Académica de Coimbra","ACA","Rio Ave FC","RA",7841,"RA"
19059,17642,"2013/2014",7,"2013-10-06 00:00:00",1498056,158085,9773,1,3,"Portugal Liga ZON Sagres","Portugal","FC Arouca","ARO","FC Porto","POR",9773,"POR"
19060,17642,"2013/2014",7,"2013-10-05 00:00:00",1498057,9807,2033,2,0,"Portugal Liga ZON Sagres","Portugal","CF Os Belenenses","BEL","S.C. Olhanense","OLH",9807,"BEL"
19061,17642,"2013/2014",7,"2013-10-06 00:00:00",1498058,7842,9772,1,2,"Portugal Liga ZON Sagres","Portugal","Estoril Praia","EST","SL Benfica","BEN",9772,"BEN"
19062,17642,"2013/2014",7,"2013-10-06 00:00:00",1498059,9764,6403,2,1,"Portugal Liga ZON Sagres","Portugal","Gil Vicente FC","GV","FC Paços de Ferreira","FER",9764,"GV"
19063,17642,"2013/2014",7,"2013-10-07 00:00:00",1498060,7844,10212,1,0,"Portugal Liga ZON Sagres","Portugal","Vitória Guimarães","GUI","CS Marítimo","MAR",7844,"GUI"
19064,17642,"2013/2014",7,"2013-10-06 00:00:00",1498061,10214,10264,3,0,"Portugal Liga ZON Sagres","Portugal","CD Nacional","NAC","SC Braga","BRA",10214,"NAC"
19065,17642,"2013/2014",7,"2013-10-05 00:00:00",1498062,9768,10238,4,0,"Portugal Liga ZON Sagres","Portugal","Sporting CP","SCP","Vitória Setúbal","SET",9768,"SCP"
19066,17642,"2013/2014",8,"2013-10-27 00:00:00",1498064,9772,10214,2,0,"Portugal Liga ZON Sagres","Portugal","SL Benfica","BEN","CD Nacional","NAC",9772,"BEN"
19067,17642,"2013/2014",8,"2013-10-27 00:00:00",1498065,9773,9768,3,1,"Portugal Liga ZON Sagres","Portugal","FC Porto","POR","Sporting CP","SCP",9773,"POR"
19068,17642,"2013/2014",8,"2013-10-27 00:00:00",1498066,10212,7842,1,3,"Portugal Liga ZON Sagres","Portugal","CS Marítimo","MAR","Estoril Praia","EST",7842,"EST"
19069,17642,"2013/2014",8,"2013-10-26 00:00:00",1498067,2033,158085,1,0,"Portugal Liga ZON Sagres","Portugal","S.C. Olhanense","OLH","FC Arouca","ARO",2033,"OLH"
19070,17642,"2013/2014",8,"2013-10-28 00:00:00",1498068,6403,7844,1,3,"Portugal Liga ZON Sagres","Portugal","FC Paços de Ferreira","FER","Vitória Guimarães","GUI",7844,"GUI"
19071,17642,"2013/2014",8,"2013-10-26 00:00:00",1498069,7841,9764,0,1,"Portugal Liga ZON Sagres","Portugal","Rio Ave FC","RA","Gil Vicente FC","GV",9764,"GV"
19072,17642,"2013/2014",8,"2013-10-25 00:00:00",1498070,10264,10215,0,1,"Portugal Liga ZON Sagres","Portugal","SC Braga","BRA","Académica de Coimbra","ACA",10215,"ACA"
19073,17642,"2013/2014",8,"2013-10-26 00:00:00",1498071,10238,9807,0,0,"Portugal Liga ZON Sagres","Portugal","Vitória Setúbal","SET","CF Os Belenenses","BEL",0,"draw"
19074,17642,"2013/2014",9,"2013-11-01 00:00:00",1498072,10215,9772,0,3,"Portugal Liga ZON Sagres","Portugal","Académica de Coimbra","ACA","SL Benfica","BEN",9772,"BEN"
19075,17642,"2013/2014",9,"2013-11-03 00:00:00",1498073,158085,6403,0,0,"Portugal Liga ZON Sagres","Portugal","FC Arouca","ARO","FC Paços de Ferreira","FER",0,"draw"
19076,17642,"2013/2014",9,"2013-11-02 00:00:00",1498075,9807,9773,1,1,"Portugal Liga ZON Sagres","Portugal","CF Os Belenenses","BEL","FC Porto","POR",0,"draw"
19077,17642,"2013/2014",9,"2013-11-03 00:00:00",1498076,7842,10238,0,2,"Portugal Liga ZON Sagres","Portugal","Estoril Praia","EST","Vitória Setúbal","SET",10238,"SET"
19078,17642,"2013/2014",9,"2013-11-03 00:00:00",1498077,9764,7844,1,0,"Portugal Liga ZON Sagres","Portugal","Gil Vicente FC","GV","Vitória Guimarães","GUI",9764,"GV"
19079,17642,"2013/2014",9,"2013-11-03 00:00:00",1498078,10214,2033,0,0,"Portugal Liga ZON Sagres","Portugal","CD Nacional","NAC","S.C. Olhanense","OLH",0,"draw"
19080,17642,"2013/2014",9,"2013-11-03 00:00:00",1498079,10264,7841,0,1,"Portugal Liga ZON Sagres","Portugal","SC Braga","BRA","Rio Ave FC","RA",7841,"RA"
19081,17642,"2013/2014",9,"2013-11-02 00:00:00",1498080,9768,10212,3,2,"Portugal Liga ZON Sagres","Portugal","Sporting CP","SCP","CS Marítimo","MAR",9768,"SCP"
19082,17642,"2014/2015",1,"2014-08-16 00:00:00",1748717,10215,9768,1,1,"Portugal Liga ZON Sagres","Portugal","Académica de Coimbra","ACA","Sporting CP","SCP",0,"draw"
19083,17642,"2014/2015",1,"2014-08-18 00:00:00",1748718,158085,7842,1,1,"Portugal Liga ZON Sagres","Portugal","FC Arouca","ARO","Estoril Praia","EST",0,"draw"
19084,17642,"2014/2015",1,"2014-08-17 00:00:00",1748719,9772,6403,2,0,"Portugal Liga ZON Sagres","Portugal","SL Benfica","BEN","FC Paços de Ferreira","FER",9772,"BEN"
19085,17642,"2014/2015",1,"2014-08-16 00:00:00",1748720,9764,7844,1,3,"Portugal Liga ZON Sagres","Portugal","Gil Vicente FC","GV","Vitória Guimarães","GUI",7844,"GUI"
19086,17642,"2014/2015",1,"2014-08-17 00:00:00",1748721,7841,10238,2,0,"Portugal Liga ZON Sagres","Portugal","Rio Ave FC","RA","Vitória Setúbal","SET",7841,"RA"
19087,17642,"2014/2015",1,"2014-08-17 00:00:00",1748722,6547,9807,1,3,"Portugal Liga ZON Sagres","Portugal","FC Penafiel","PEN","CF Os Belenenses","BEL",9807,"BEL"
19088,17642,"2014/2015",1,"2014-08-17 00:00:00",1748723,10264,8613,3,0,"Portugal Liga ZON Sagres","Portugal","SC Braga","BRA","Boavista FC","BOA",10264,"BRA"
19089,17642,"2014/2015",1,"2014-08-15 00:00:00",1748724,9773,10212,2,0,"Portugal Liga ZON Sagres","Portugal","FC Porto","POR","CS Marítimo","MAR",9773,"POR"
19090,17642,"2014/2015",1,"2014-08-17 00:00:00",1748725,10214,8348,0,1,"Portugal Liga ZON Sagres","Portugal","CD Nacional","NAC","Moreirense FC","MOR",8348,"MOR"
19091,17642,"2014/2015",10,"2014-11-07 00:00:00",1748798,158085,7844,1,2,"Portugal Liga ZON Sagres","Portugal","FC Arouca","ARO","Vitória Guimarães","GUI",7844,"GUI"
19092,17642,"2014/2015",10,"2014-11-09 00:00:00",1748799,8613,6547,1,0,"Portugal Liga ZON Sagres","Portugal","Boavista FC","BOA","FC Penafiel","PEN",8613,"BOA"
19093,17642,"2014/2015",10,"2014-11-08 00:00:00",1748800,10264,9764,2,0,"Portugal Liga ZON Sagres","Portugal","SC Braga","BRA","Gil Vicente FC","GV",10264,"BRA"
19094,17642,"2014/2015",10,"2014-11-09 00:00:00",1748801,7842,9773,2,2,"Portugal Liga ZON Sagres","Portugal","Estoril Praia","EST","FC Porto","POR",0,"draw"
